DATASET_ID,DATASET_NAME,DATASET_FQN,DOMAIN,LAYER,SCORE_RUN_DATE,BATCH_ID,DIM_OWNERSHIP_SCORE,DIM_OWNERSHIP_STATUS,DIM_OWNERSHIP_OWNER_NAME,DIM_OWNERSHIP_LAST_CONFIRMED,DIM_SOURCE_SCORE,DIM_SOURCE_STATUS,DIM_SOURCE_SYSTEM,DIM_SOURCE_TIER,DIM_ISSUES_SCORE,DIM_ISSUES_STATUS,DIM_ISSUES_OPEN_P1,DIM_ISSUES_OPEN_P2,DIM_ISSUES_OPEN_P3,DIM_ISSUES_LAST_FAILURE_AT,DIM_TIMELINESS_SCORE,DIM_TIMELINESS_STATUS,DIM_TIMELINESS_MAX_LOAD_DATE,DIM_TIMELINESS_SLA_HOURS,DIM_TIMELINESS_HOURS_LATE,DIM_COMPLETENESS_KEY_PROPS_SCORE,DIM_COMPLETENESS_KEY_PROPS_STATUS,DIM_COMPLETENESS_KEYS_CHECKED,DIM_COMPLETENESS_WORST_KEY,DIM_COMPLETENESS_WORST_KEY_NULL_PCT,DIM_PROFILING_SCORE,DIM_PROFILING_STATUS,DIM_PROFILING_CHECKS_TOTAL,DIM_PROFILING_CHECKS_PASSED,DIM_DEFINITIONS_SCORE,DIM_DEFINITIONS_STATUS,DIM_DEFINITIONS_FIELDS_TOTAL,DIM_DEFINITIONS_FIELDS_DEFINED,DIM_KEY_PROPERTIES_SCORE,DIM_KEY_PROPERTIES_STATUS,DIM_KEY_PROPERTIES_REQUIRED,DIM_KEY_PROPERTIES_PRESENT,DIM_USAGE_SCORE,DIM_USAGE_STATUS,DIM_USAGE_UNIQUE_CONSUMERS_30D,DIM_USAGE_QUERIES_30D,DIM_FEEDBACK_SCORE,DIM_FEEDBACK_STATUS,DIM_FEEDBACK_AVG_RATING,DIM_FEEDBACK_RESPONSES_90D,TRUST_SCORE_OVERALL,TRUST_SCORE_TIER,LOAD_DATE,LOAD_BY
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-21,2cad8be4,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-03-17 17:00:00,100.0,GREEN,2026-03-21 00:00:00.000000,168,0.0,97.85199386119875,GREEN,"TWID,POSITION_ID",TWID,2.15,79.16666666666667,AMBER,24,19,57.534246575342465,RED,73,42,100.0,GREEN,2,2,46.666666666666664,RED,28,1074,84.47629829765339,GREEN,4.22,6,85.18,GOLD,2026-05-06 15:37:37.484548,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-22,6a23f7c7,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,79,AMBER,1,3,2,2026-03-21 16:00:00,93.78545687975323,GREEN,2026-03-20 16:40:43.329626,168,31.32,97.52438333911843,GREEN,"TWID,POSITION_ID",TWID,2.48,70.83333333333333,AMBER,24,17,54.961832061068705,RED,131,72,100.0,GREEN,2,2,70.0,AMBER,42,1760,87.38815613873187,GREEN,4.37,3,82.06,SILVER,2026-05-06 15:37:37.486302,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-23,0485e316,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,96,GREEN,0,1,1,2026-03-18 04:00:00,96.34213560244487,GREEN,2026-03-22 05:33:51.708371,168,18.44,97.17733657275954,GREEN,"TWID,POSITION_ID",TWID,2.82,83.33333333333333,GREEN,24,20,50.0,RED,56,28,100.0,GREEN,2,2,61.666666666666664,AMBER,37,1513,77.80482819188096,AMBER,3.89,1,84.62,SILVER,2026-05-06 15:37:37.488351,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-24,7892f2a3,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-03-22 13:00:00,95.94083337631011,GREEN,2026-03-23 03:32:30.480780,168,20.46,94.69497583035312,GREEN,"TWID,POSITION_ID",TWID,5.31,100.0,GREEN,24,24,54.21686746987952,RED,166,90,100.0,GREEN,2,2,60.0,AMBER,36,1420,87.5360754174454,GREEN,4.38,10,87.33,GOLD,2026-05-06 15:37:37.490202,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-25,9d13bd80,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-03-24 20:00:00,95.2576066622597,GREEN,2026-03-24 00:05:54.015280,168,23.9,96.89466895903574,GREEN,"TWID,POSITION_ID",POSITION_ID,3.11,75.0,AMBER,24,18,55.55555555555556,RED,63,35,100.0,GREEN,2,2,48.333333333333336,RED,29,1129,75.6499204543531,AMBER,3.78,10,83.47,SILVER,2026-05-06 15:37:37.491775,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-26,e9f5471b,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,89,GREEN,1,0,1,2026-03-25 23:00:00,99.79975097218873,GREEN,2026-03-25 22:59:26.681639,168,1.01,98.63226196891046,GREEN,"TWID,POSITION_ID",POSITION_ID,1.37,66.66666666666667,AMBER,24,16,46.2962962962963,RED,54,25,100.0,GREEN,2,2,50.0,RED,30,1204,72.22585267547936,AMBER,3.61,10,81.25,SILVER,2026-05-06 15:37:37.493527,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-27,ebc664a0,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-03-26 03:00:00,98.72903496542605,GREEN,2026-03-26 17:35:39.610413,168,6.41,98.05831776996236,GREEN,"TWID,POSITION_ID",TWID,1.94,83.33333333333333,GREEN,24,20,48.214285714285715,RED,56,27,100.0,GREEN,2,2,68.33333333333333,AMBER,41,1663,72.0275190250388,AMBER,3.6,9,85.59,GOLD,2026-05-06 15:37:37.496348,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-28,c34cd98b,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,94,GREEN,0,2,0,2026-03-26 07:00:00,92.1511870254373,GREEN,2026-03-26 08:26:31.137390,168,39.56,96.57093120717309,GREEN,"TWID,POSITION_ID",POSITION_ID,3.43,79.16666666666667,AMBER,24,19,56.81818181818182,RED,44,25,100.0,GREEN,2,2,68.33333333333333,AMBER,41,1677,90.51509114372305,GREEN,4.53,4,84.67,SILVER,2026-05-06 15:37:37.497990,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-29,090a35dc,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,91,GREEN,0,2,3,2026-03-24 04:00:00,93.23020504119258,GREEN,2026-03-27 13:52:48.840267,168,34.12,97.18637547188172,GREEN,"TWID,POSITION_ID",POSITION_ID,2.81,70.83333333333333,AMBER,24,17,60.0,AMBER,80,48,100.0,GREEN,2,2,48.333333333333336,RED,29,1143,82.34111916847357,GREEN,4.12,7,82.27,SILVER,2026-05-06 15:37:37.500651,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-30,bd1cc80f,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,87,GREEN,1,1,0,2026-03-25 15:00:00,99.92421377642766,GREEN,2026-03-29 23:37:04.934760,168,0.38,95.76836841346224,GREEN,"TWID,POSITION_ID",TWID,4.23,70.83333333333333,AMBER,24,17,51.666666666666664,RED,60,31,100.0,GREEN,2,2,75.0,AMBER,45,1838,76.3048573263859,AMBER,3.82,8,83.22,SILVER,2026-05-06 15:37:37.503858,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-03-31,7ad9f55e,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,96,GREEN,0,1,1,2026-03-27 23:00:00,97.7080426828275,GREEN,2026-03-30 12:26:54.726437,168,11.55,96.64155349889721,GREEN,"TWID,POSITION_ID",POSITION_ID,3.36,87.5,GREEN,24,21,56.48854961832061,RED,131,74,100.0,GREEN,2,2,66.66666666666667,AMBER,40,1754,85.09591175400116,GREEN,4.25,10,86.35,GOLD,2026-05-06 15:37:37.505785,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-01,48a5e087,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,97,GREEN,0,1,0,2026-03-31 08:00:00,96.47939662162,GREEN,2026-03-31 06:15:22.172303,168,17.74,96.39846590712597,GREEN,"TWID,POSITION_ID",POSITION_ID,3.6,83.33333333333333,GREEN,24,20,55.48780487804878,RED,164,91,100.0,GREEN,2,2,58.333333333333336,RED,35,1366,80.78456045969205,GREEN,4.04,6,85.01,GOLD,2026-05-06 15:37:37.507428,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-02,707f3b15,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,98,GREEN,0,0,2,2026-04-01 11:00:00,94.93932524414352,GREEN,2026-03-31 22:29:39.117230,168,25.51,98.99258610342913,GREEN,"TWID,POSITION_ID",POSITION_ID,1.01,83.33333333333333,GREEN,24,20,54.92227979274612,RED,193,106,100.0,GREEN,2,2,63.333333333333336,AMBER,38,1474,84.6309511991083,GREEN,4.23,9,85.69,GOLD,2026-05-06 15:37:37.509104,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-03,9c5705a0,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,97,GREEN,0,1,0,2026-04-02 14:00:00,100.0,GREEN,2026-04-03 00:00:00.000000,168,0.0,97.90206781227681,GREEN,"TWID,POSITION_ID",TWID,2.1,79.16666666666667,AMBER,24,19,55.319148936170215,RED,47,26,100.0,GREEN,2,2,55.0,RED,33,1243,70.03065984966648,AMBER,3.5,2,84.57,SILVER,2026-05-06 15:37:37.511707,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-04,4cdc2cbf,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,82,GREEN,1,2,2,2026-04-01 02:00:00,95.43227134099345,GREEN,2026-04-03 00:58:43.131211,168,23.02,98.15845661663656,GREEN,"TWID,POSITION_ID",TWID,1.84,70.83333333333333,AMBER,24,17,51.21951219512195,RED,41,21,100.0,GREEN,2,2,46.666666666666664,RED,28,1033,76.08101205957503,AMBER,3.8,17,80.58,SILVER,2026-05-06 15:37:37.514129,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-05,5112ab6b,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,95,GREEN,0,1,2,2026-03-31 06:00:00,100.0,GREEN,2026-04-05 00:00:00.000000,168,0.0,98.04642837315463,GREEN,"TWID,POSITION_ID",POSITION_ID,1.95,87.5,GREEN,24,21,54.83870967741935,RED,186,102,100.0,GREEN,2,2,70.0,AMBER,42,1680,82.18408447422229,GREEN,4.11,16,86.7,GOLD,2026-05-06 15:37:37.515875,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-06,8e139986,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,86,GREEN,1,1,1,2026-03-29 06:00:00,97.06814359298018,GREEN,2026-04-05 09:13:24.397351,168,14.78,95.44102587916679,GREEN,"TWID,POSITION_ID",TWID,4.56,70.83333333333333,AMBER,24,17,47.76119402985075,RED,67,32,100.0,GREEN,2,2,65.0,AMBER,39,1657,85.36264940838518,GREEN,4.27,8,82.11,SILVER,2026-05-06 15:37:37.517535,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-07,e97c031e,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,91,GREEN,0,2,3,2026-04-05 18:00:00,92.51246245787958,GREEN,2026-04-05 10:15:46.118836,168,37.74,96.59765527584979,GREEN,"TWID,POSITION_ID",TWID,3.4,79.16666666666667,AMBER,24,19,49.62406015037594,RED,133,66,100.0,GREEN,2,2,55.0,RED,33,1376,80.941242915448,GREEN,4.05,11,82.6,SILVER,2026-05-06 15:37:37.519058,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-08,8b4b1ad8,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,99,GREEN,0,0,1,2026-04-01 23:00:00,93.90512957991305,GREEN,2026-04-06 17:16:54.671098,168,30.72,97.3123286380717,GREEN,"TWID,POSITION_ID",POSITION_ID,2.69,83.33333333333333,GREEN,24,20,56.89655172413793,RED,174,99,100.0,GREEN,2,2,63.333333333333336,AMBER,38,1460,85.29903346047905,GREEN,4.26,7,85.61,GOLD,2026-05-06 15:37:37.520489,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-09,d0e14ad6,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,67,AMBER,3,1,0,2026-04-08 23:00:00,93.91539311057315,GREEN,2026-04-07 17:20:00.892598,168,30.67,97.58220010867478,GREEN,"TWID,POSITION_ID",POSITION_ID,2.42,70.83333333333333,AMBER,24,17,50.76923076923077,RED,130,66,100.0,GREEN,2,2,48.333333333333336,RED,29,1238,83.72927819581854,GREEN,4.19,10,78.86,SILVER,2026-05-06 15:37:37.521998,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-10,196011cd,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,91,GREEN,0,2,3,2026-04-08 07:00:00,93.15450448275654,GREEN,2026-04-08 13:29:55.329335,168,34.5,96.85371981118757,GREEN,"TWID,POSITION_ID",POSITION_ID,3.15,75.0,AMBER,24,18,47.45762711864407,RED,59,28,100.0,GREEN,2,2,68.33333333333333,AMBER,41,1554,89.37728099811956,GREEN,4.47,5,83.19,SILVER,2026-05-06 15:37:37.524609,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-11,4ff29a3e,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,99,GREEN,0,0,1,2026-04-07 10:00:00,94.06968571803971,GREEN,2026-04-09 18:06:40.377668,168,29.89,96.8952945411294,GREEN,"TWID,POSITION_ID",POSITION_ID,3.1,83.33333333333333,GREEN,24,20,55.670103092783506,RED,194,108,100.0,GREEN,2,2,65.0,AMBER,39,1578,80.92673467352036,GREEN,4.05,7,85.41,GOLD,2026-05-06 15:37:37.526384,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-12,f7c5afdc,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,99,GREEN,0,0,1,2026-04-04 23:00:00,95.71811745658513,GREEN,2026-04-11 02:25:09.523132,168,21.58,98.93129378242888,GREEN,"TWID,POSITION_ID",POSITION_ID,1.07,75.0,AMBER,24,18,57.04697986577181,RED,149,85,100.0,GREEN,2,2,75.0,AMBER,45,1822,78.33637957876769,AMBER,3.92,6,85.53,GOLD,2026-05-06 15:37:37.527936,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-13,c9b9b3ac,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,90,GREEN,1,0,0,2026-04-11 00:00:00,92.17778197818535,GREEN,2026-04-11 08:34:33.676212,168,39.42,96.66979932957814,GREEN,"TWID,POSITION_ID",TWID,3.33,83.33333333333333,GREEN,24,20,53.37837837837838,RED,148,79,100.0,GREEN,2,2,51.666666666666664,RED,31,1216,68.149508435445,AMBER,3.41,7,82.53,SILVER,2026-05-06 15:37:37.529918,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-14,9142eb98,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,75,AMBER,1,4,3,2026-04-09 07:00:00,100.0,GREEN,2026-04-14 00:00:00.000000,168,0.0,95.06442578505421,GREEN,"TWID,POSITION_ID",POSITION_ID,4.94,75.0,AMBER,24,18,51.515151515151516,RED,132,68,100.0,GREEN,2,2,41.666666666666664,RED,25,1083,80.22618672119037,GREEN,4.01,11,80.34,SILVER,2026-05-06 15:37:37.531978,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-15,52851c63,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,89,GREEN,1,0,1,2026-04-07 20:00:00,94.53694879995179,GREEN,2026-04-13 20:27:58.399026,168,27.53,96.89755817547893,GREEN,"TWID,POSITION_ID",POSITION_ID,3.1,70.83333333333333,AMBER,24,17,52.28426395939086,RED,197,103,100.0,GREEN,2,2,58.333333333333336,RED,35,1344,66.23311704704125,AMBER,3.31,6,81.51,SILVER,2026-05-06 15:37:37.539343,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-16,d4aee22e,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,98,GREEN,0,0,2,2026-04-14 03:00:00,96.42349834863376,GREEN,2026-04-15 05:58:27.954038,168,18.03,99.02422679110212,GREEN,"TWID,POSITION_ID",TWID,0.98,79.16666666666667,AMBER,24,19,52.20125786163522,RED,159,83,100.0,GREEN,2,2,61.666666666666664,AMBER,37,1611,93.31194938535074,GREEN,4.67,10,85.43,GOLD,2026-05-06 15:37:37.545982,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-17,e0ae6445,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,96,GREEN,0,1,1,2026-04-10 03:00:00,94.38746344224624,GREEN,2026-04-15 19:42:46.136696,168,28.29,98.1104490764314,GREEN,"TWID,POSITION_ID",TWID,1.89,79.16666666666667,AMBER,24,19,56.71641791044776,RED,67,38,100.0,GREEN,2,2,56.666666666666664,RED,34,1364,75.05115760199544,AMBER,3.75,3,84.11,SILVER,2026-05-06 15:37:37.551570,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-18,c6a618c0,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,91,GREEN,0,3,0,2026-04-10 17:00:00,95.96566565401446,GREEN,2026-04-17 03:40:01.037626,168,20.33,96.77156837074172,GREEN,"TWID,POSITION_ID",TWID,3.23,79.16666666666667,AMBER,24,19,53.191489361702125,RED,141,75,100.0,GREEN,2,2,65.0,AMBER,39,1702,79.14692242517263,AMBER,3.96,8,83.92,SILVER,2026-05-06 15:37:37.554618,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-19,ae8869af,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,96,GREEN,0,1,1,2026-04-18 08:00:00,92.0319393258318,GREEN,2026-04-17 07:50:27.507128,168,40.16,98.38191555218604,GREEN,"TWID,POSITION_ID",TWID,1.62,75.0,AMBER,24,18,56.30252100840336,RED,119,67,100.0,GREEN,2,2,55.0,RED,33,1295,79.68077700259367,AMBER,3.98,9,83.37,SILVER,2026-05-06 15:37:37.559302,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-20,9fdde62c,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,86,GREEN,1,1,1,2026-04-12 15:00:00,92.83064530855388,GREEN,2026-04-18 11:51:59.228478,168,36.13,99.69219328596378,GREEN,"TWID,POSITION_ID",POSITION_ID,0.31,79.16666666666667,AMBER,24,19,54.6583850931677,RED,161,88,100.0,GREEN,2,2,38.333333333333336,RED,23,938,66.69794134972618,AMBER,3.33,5,81.31,SILVER,2026-05-06 15:37:37.561150,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-21,3558d04b,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,87,GREEN,1,0,3,2026-04-18 15:00:00,94.92635964982877,GREEN,2026-04-19 22:25:43.869486,168,25.57,100.0,GREEN,"TWID,POSITION_ID",TWID,0.0,83.33333333333333,GREEN,24,20,54.883720930232556,RED,215,118,100.0,GREEN,2,2,55.0,RED,33,1282,81.01864531818424,GREEN,4.05,7,83.86,SILVER,2026-05-06 15:37:37.563275,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-22,0878c516,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,84,GREEN,1,1,3,2026-04-16 06:00:00,97.99758127540835,GREEN,2026-04-21 13:54:28.114661,168,10.09,95.73397344224233,GREEN,"TWID,POSITION_ID",POSITION_ID,4.27,79.16666666666667,AMBER,24,19,54.54545454545455,RED,187,102,100.0,GREEN,2,2,55.0,RED,33,1307,89.6256478797042,GREEN,4.48,10,83.15,SILVER,2026-05-06 15:37:37.565089,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-23,d7166954,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,87,GREEN,1,1,0,2026-04-17 23:00:00,96.99851248394663,GREEN,2026-04-22 08:52:21.010509,168,15.13,98.55907648594766,GREEN,"TWID,POSITION_ID",POSITION_ID,1.44,100.0,GREEN,24,24,56.58914728682171,RED,129,73,100.0,GREEN,2,2,50.0,RED,30,1229,77.54831508239573,AMBER,3.88,7,85.65,GOLD,2026-05-06 15:37:37.569768,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-24,d8d2efeb,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,77,AMBER,2,0,3,2026-04-23 12:00:00,94.92176005192185,GREEN,2026-04-22 22:24:20.414382,168,25.59,98.04369806817176,GREEN,"TWID,POSITION_ID",TWID,1.96,75.0,AMBER,24,18,51.351351351351354,RED,111,57,100.0,GREEN,2,2,45.0,RED,27,1100,73.32966362936786,AMBER,3.67,5,80.2,SILVER,2026-05-06 15:37:37.573340,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-25,e74812de,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-04-19 07:00:00,98.2968490217077,GREEN,2026-04-24 15:24:58.028650,168,8.58,98.67510737302504,GREEN,"TWID,POSITION_ID",TWID,1.32,70.83333333333333,AMBER,24,17,51.5625,RED,128,66,100.0,GREEN,2,2,33.333333333333336,RED,20,747,87.62354688351789,GREEN,4.38,8,82.91,SILVER,2026-05-06 15:37:37.575063,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-26,f823d0f8,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-04-24 21:00:00,100.0,GREEN,2026-04-26 00:00:00.000000,168,0.0,95.89517927359888,GREEN,"TWID,POSITION_ID",POSITION_ID,4.1,100.0,GREEN,24,24,52.77777777777778,RED,72,38,100.0,GREEN,2,2,45.0,RED,27,968,82.44859862427111,GREEN,4.12,5,86.85,GOLD,2026-05-06 15:37:37.576593,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-27,d16b9d6f,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,100,GREEN,0,0,0,2026-04-20 06:00:00,94.86389664887093,GREEN,2026-04-25 22:06:50.540797,168,25.89,100.0,GREEN,"TWID,POSITION_ID",TWID,0.0,79.16666666666667,AMBER,24,19,52.06611570247934,RED,121,63,100.0,GREEN,2,2,65.0,AMBER,39,1577,92.78742830335061,GREEN,4.64,10,85.76,GOLD,2026-05-06 15:37:37.578145,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-28,adf3e908,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,86,GREEN,1,1,1,2026-04-22 10:00:00,89.69518987118771,GREEN,2026-04-25 20:03:49.525023,168,51.94,98.71722126405389,GREEN,"TWID,POSITION_ID",TWID,1.28,83.33333333333333,GREEN,24,20,51.94174757281554,RED,206,107,100.0,GREEN,2,2,50.0,RED,30,1249,79.30778115524328,AMBER,3.97,11,82.23,SILVER,2026-05-06 15:37:37.579633,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-29,60f5076d,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,98,GREEN,0,0,2,2026-04-22 14:00:00,97.81350030413343,GREEN,2026-04-28 12:58:48.149518,168,11.02,96.62996668652755,GREEN,"TWID,POSITION_ID",POSITION_ID,3.37,83.33333333333333,GREEN,24,20,53.63636363636363,RED,110,59,100.0,GREEN,2,2,53.333333333333336,RED,32,1211,76.27435801197444,AMBER,3.81,9,84.72,SILVER,2026-05-06 15:37:37.581101,prototype
DS_POSITION_REPORT_VW,Position Report Public View,EDLE_PUBL_DB.PNC_DATA.STG_POSITION_REPORT_VW,P&C,VIEW,2026-04-30,c87216b8,60.0,AMBER,Paul Field,,100,GREEN,Workday,CORE,98,GREEN,0,0,2,2026-04-28 17:00:00,93.98943106053972,GREEN,2026-04-28 17:42:24.237162,168,30.29,93.70643210794735,GREEN,"TWID,POSITION_ID",POSITION_ID,6.29,87.5,GREEN,24,21,53.164556962025316,RED,79,42,100.0,GREEN,2,2,55.0,RED,33,1343,76.03222831969927,AMBER,3.8,12,84.33,SILVER,2026-05-06 15:37:37.582714,prototype
