DATASET_ID,DATASET_NAME,DOMAIN,SCORE_RUN_DATE,DIMENSION_CODE,DIMENSION_NAME,SCORE,STATUS
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-15,USAGE,Usage,58.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-15,FEEDBACK,User Feedback,66.23,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,ISSUES,Active Issues,98.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,TIMELINESS,Timeliness,96.42,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,99.02,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,DEFINITIONS,Data Definitions,52.2,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,USAGE,Usage,61.67,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-16,FEEDBACK,User Feedback,93.31,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,ISSUES,Active Issues,96.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,TIMELINESS,Timeliness,94.39,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.11,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,DEFINITIONS,Data Definitions,56.72,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,USAGE,Usage,56.67,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-17,FEEDBACK,User Feedback,75.05,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,ISSUES,Active Issues,91.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,TIMELINESS,Timeliness,95.97,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.77,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,DEFINITIONS,Data Definitions,53.19,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,USAGE,Usage,65.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-18,FEEDBACK,User Feedback,79.15,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,ISSUES,Active Issues,96.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,TIMELINESS,Timeliness,92.03,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.38,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,PROFILING,Data Profiling,75.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,DEFINITIONS,Data Definitions,56.3,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,USAGE,Usage,55.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-19,FEEDBACK,User Feedback,79.68,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,ISSUES,Active Issues,86.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,TIMELINESS,Timeliness,92.83,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,99.69,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,DEFINITIONS,Data Definitions,54.66,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,USAGE,Usage,38.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-20,FEEDBACK,User Feedback,66.7,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,ISSUES,Active Issues,87.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,TIMELINESS,Timeliness,94.93,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,PROFILING,Data Profiling,83.33,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,DEFINITIONS,Data Definitions,54.88,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,USAGE,Usage,55.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-21,FEEDBACK,User Feedback,81.02,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,ISSUES,Active Issues,84.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,TIMELINESS,Timeliness,98.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.73,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,DEFINITIONS,Data Definitions,54.55,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,USAGE,Usage,55.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-22,FEEDBACK,User Feedback,89.63,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,ISSUES,Active Issues,87.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,TIMELINESS,Timeliness,97.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.56,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,PROFILING,Data Profiling,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,DEFINITIONS,Data Definitions,56.59,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,USAGE,Usage,50.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-23,FEEDBACK,User Feedback,77.55,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,ISSUES,Active Issues,77.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,TIMELINESS,Timeliness,94.92,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.04,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,PROFILING,Data Profiling,75.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,DEFINITIONS,Data Definitions,51.35,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,USAGE,Usage,45.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-24,FEEDBACK,User Feedback,73.33,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,ISSUES,Active Issues,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,TIMELINESS,Timeliness,98.3,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.68,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,PROFILING,Data Profiling,70.83,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,DEFINITIONS,Data Definitions,51.56,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,USAGE,Usage,33.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-25,FEEDBACK,User Feedback,87.62,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,ISSUES,Active Issues,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,TIMELINESS,Timeliness,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.9,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,PROFILING,Data Profiling,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,DEFINITIONS,Data Definitions,52.78,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,USAGE,Usage,45.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-26,FEEDBACK,User Feedback,82.45,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,ISSUES,Active Issues,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,TIMELINESS,Timeliness,94.86,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,DEFINITIONS,Data Definitions,52.07,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,USAGE,Usage,65.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-27,FEEDBACK,User Feedback,92.79,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,ISSUES,Active Issues,86.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,TIMELINESS,Timeliness,89.7,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,98.72,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,PROFILING,Data Profiling,83.33,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,DEFINITIONS,Data Definitions,51.94,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,USAGE,Usage,50.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-28,FEEDBACK,User Feedback,79.31,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,ISSUES,Active Issues,98.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,TIMELINESS,Timeliness,97.81,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.63,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,PROFILING,Data Profiling,83.33,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,DEFINITIONS,Data Definitions,53.64,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,USAGE,Usage,53.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-29,FEEDBACK,User Feedback,76.27,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,ISSUES,Active Issues,98.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,TIMELINESS,Timeliness,93.99,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,93.71,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,PROFILING,Data Profiling,87.5,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,DEFINITIONS,Data Definitions,53.16,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,USAGE,Usage,55.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-04-30,FEEDBACK,User Feedback,76.03,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,ISSUES,Active Issues,95.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,TIMELINESS,Timeliness,96.73,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,99.36,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,PROFILING,Data Profiling,87.5,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,DEFINITIONS,Data Definitions,55.78,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,USAGE,Usage,50.0,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-01,FEEDBACK,User Feedback,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,ISSUES,Active Issues,99.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,TIMELINESS,Timeliness,95.24,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.8,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,DEFINITIONS,Data Definitions,57.65,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,USAGE,Usage,65.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-02,FEEDBACK,User Feedback,80.98,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,ISSUES,Active Issues,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,TIMELINESS,Timeliness,97.25,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.2,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,PROFILING,Data Profiling,75.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,DEFINITIONS,Data Definitions,47.32,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,USAGE,Usage,53.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-03,FEEDBACK,User Feedback,78.03,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,ISSUES,Active Issues,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,TIMELINESS,Timeliness,95.76,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,96.92,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,PROFILING,Data Profiling,83.33,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,DEFINITIONS,Data Definitions,55.88,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,USAGE,Usage,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-04,FEEDBACK,User Feedback,99.02,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,ISSUES,Active Issues,99.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,TIMELINESS,Timeliness,94.17,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,99.86,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,DEFINITIONS,Data Definitions,56.67,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,USAGE,Usage,48.33,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-05,FEEDBACK,User Feedback,89.78,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,OWNERSHIP,Data Ownership,60.0,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,SOURCE,Data Source,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,ISSUES,Active Issues,89.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,TIMELINESS,Timeliness,99.71,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.84,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,PROFILING,Data Profiling,79.17,AMBER
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,DEFINITIONS,Data Definitions,55.35,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,USAGE,Usage,56.67,RED
DS_POSITION_REPORT_VW,Position Report Public View,P&C,2026-05-06,FEEDBACK,User Feedback,86.7,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,ISSUES,Active Issues,90.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,TIMELINESS,Timeliness,92.04,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.79,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,PROFILING,Data Profiling,66.67,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,DEFINITIONS,Data Definitions,41.48,RED
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,USAGE,Usage,25.0,RED
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-05,FEEDBACK,User Feedback,79.79,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,ISSUES,Active Issues,96.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,TIMELINESS,Timeliness,88.74,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,97.19,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,PROFILING,Data Profiling,79.17,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,DEFINITIONS,Data Definitions,43.69,RED
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,KEY_PROPERTIES,Key Properties,100.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,USAGE,Usage,11.67,RED
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-06,FEEDBACK,User Feedback,89.85,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-07,OWNERSHIP,Data Ownership,60.0,AMBER
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-07,SOURCE,Data Source,100.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-07,ISSUES,Active Issues,85.0,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-07,TIMELINESS,Timeliness,89.39,GREEN
DS_TRENDED_REPORT,Workday Trended Report,P&C,2026-02-07,COMPLETENESS_KEY_PROPS,Completeness of Key Properties,95.09,GREEN
